MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Delta_MFCC_1,Delta_MFCC_2,Delta_MFCC_3,Delta_MFCC_4,Delta_MFCC_5,Delta_MFCC_6,Delta_MFCC_7,Delta_MFCC_8,Delta_MFCC_9,Delta_MFCC_10,Delta_MFCC_11,Delta_MFCC_12,Delta_MFCC_13,Delta2_MFCC_1,Delta2_MFCC_2,Delta2_MFCC_3,Delta2_MFCC_4,Delta2_MFCC_5,Delta2_MFCC_6,Delta2_MFCC_7,Delta2_MFCC_8,Delta2_MFCC_9,Delta2_MFCC_10,Delta2_MFCC_11,Delta2_MFCC_12,Delta2_MFCC_13,Energy,Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Zero_Crossing_Rate,Label
-502.69025,84.589745,24.427425,2.4273918,11.847558,-4.703782,-12.288796,-16.4704,-4.3393493,-10.341701,-0.0354111,-0.76854676,9.91253,-1.7034959,1.7719015,0.14945373,0.13272233,0.50717324,-0.09392896,0.39829355,-0.0943039,-0.41957822,-0.249042,0.060641825,-0.20606755,-0.37173262,-2.1116514,-0.14818761,0.4528885,0.51392543,0.15632981,0.22910096,0.010731421,0.09376592,0.15738998,0.012385323,-0.15622944,-0.029033385,-0.045892972,0.010424291,1514.6394354873562,1586.3425186404536,2512.119391025641,0.11573517628205128,5
-500.68524,53.819584,-17.735346,18.571793,1.8536681,-19.035889,-7.633734,-17.933355,-16.804043,4.107734,-18.310871,-1.2312756,-4.798157,0.0009670112,0.0013770766,0.0014072957,0.0014571561,0.0015258935,0.0016127143,0.0017164827,0.0018356993,0.0019687915,0.0021140156,0.0022694536,0.002432845,0.0026021767,0.0065632886,0.0092678,0.009225437,0.009155335,0.0090581,0.008934696,0.008786251,0.008614111,0.00841992,0.008205435,0.007972599,0.0077234944,0.0074603474,0.014032467,2093.4132145082335,1781.1398213644711,4090.171755725191,0.33997793416030536,5
-512.7489,91.43293,32.20998,8.125649,11.713843,-8.421497,-13.388192,-14.827321,0.15805762,-9.643623,2.054362,-1.9966074,6.890786,-0.050243694,2.6882198,0.48270968,-0.1026285,-0.672996,-0.26344895,0.25350815,-0.37148082,0.057178166,0.16299729,-0.27928364,-0.15030344,-0.30867803,-1.7644945,-0.039060157,0.20011626,0.31017414,0.18334498,0.102558166,0.02558454,0.18220735,-0.091313675,0.0344455,0.0552192,-0.01261637,-0.03932198,0.009180961,1549.139710371016,1594.577727535473,2571.1805555555557,0.11482069227430555,5
-490.8928,101.73637,53.24472,25.14547,20.420656,12.50909,3.4545164,3.067502,-0.483356,-1.5121377,-0.8273086,-1.16157,-4.858669,-0.2619843,0.033284392,0.036423028,0.023850325,0.076211005,-0.0071401424,0.017935375,0.0100729335,-0.0042623063,-0.01094704,0.041037846,-0.018386822,0.025310937,-0.036955148,-0.01586996,-0.08008956,0.005910335,-0.028298248,0.003270583,-0.019529998,-0.061814155,0.013033576,0.039473787,-0.029365595,-0.030769635,-0.030861309,0.0038206594,1356.948745711156,1978.574017640377,3125.8343446601943,0.057953769720873786,5
-418.61804,104.460266,50.064445,25.080658,13.268755,9.462971,5.840534,3.332688,-0.4416989,-0.07138559,2.2378256,-2.2339873,-4.3027067,-0.037722915,-0.032468118,0.0076835603,-0.022184914,-0.014401466,0.014021859,0.01799744,0.046637505,0.018561324,-0.02207007,0.0026178472,0.023285635,0.020384122,-0.17043976,-0.025112838,-0.054424513,0.018100377,0.0382404,-0.021032926,-0.02924364,-0.009855356,-0.0076314695,-0.0027082562,0.0032092892,0.017433185,0.009146305,0.0063244626,1306.0584526018727,1978.0740541987007,3238.83056640625,0.056850433349609375,5
-366.90994,124.09448,34.006187,14.844783,1.9808805,2.166717,0.023161495,-4.4430246,1.2008344,-4.305161,-0.5487525,1.0747305,-3.1406493,0.2157817,-0.029890966,-0.039114878,0.0066984547,0.009122975,-0.015559708,-0.017549312,0.040507335,0.04978789,0.041896205,-0.008473337,0.007363491,-0.0431926,-0.1815536,-0.00016502767,-0.03614054,-0.0021540285,-0.06361643,-0.035660714,0.026123082,0.024885243,0.032956433,0.027535912,-0.04132769,-0.024205483,0.036093466,0.015840242,1150.7950565166984,1675.4678627516066,2323.6069277108436,0.057375988328313254,5
-603.6328,60.008423,2.9642277,21.228777,-2.703546,4.427911,-6.827382,-10.7545395,-1.5154803,1.6358448,-5.5446525,0.1468407,-1.944038,-0.04054019,-0.056571998,-0.054421157,-0.051235445,-0.04749567,-0.04367853,-0.04013726,-0.037028503,-0.034305688,-0.031777073,-0.02920521,-0.026411459,-0.02335053,-0.0023907572,-0.0034325123,-0.003590405,-0.0038611367,-0.0042488873,-0.0047473907,-0.0053350404,-0.005972877,-0.006609753,-0.0071913004,-0.0076707974,-0.008019328,-0.008229941,0.0036146105,2212.502973822362,1891.0622346295822,4450.1953125,0.3417930603027344,5
-410.3092,108.991714,46.589733,24.640375,12.572725,5.237913,-0.72983885,-5.0906205,1.2624125,1.4459345,-3.8102603,0.93774575,-2.1428878,0.22410189,0.100169554,0.015150259,0.0148207955,0.031639747,0.077503815,0.08239801,0.0049935253,-0.044252027,-0.07503051,-0.07071706,-0.10871211,-0.055174872,-0.18658589,-0.055302702,-0.06455443,-0.062289853,-0.028049495,-0.021990484,0.011919792,0.005171585,-0.040175524,-0.028567364,-0.012577051,0.011924441,0.0067276997,0.009233416,1298.3080644272393,1892.8969163964366,3100.421348314607,0.06268104810393259,5
-409.14044,110.98036,45.05475,24.319317,12.567526,2.6244798,0.30746824,0.19373721,2.7920299,1.4581493,-1.5947819,-2.9835522,-2.9187148,0.34726965,0.025736896,-0.16189389,-0.023766315,0.045953467,0.04815484,0.009385127,0.03501951,0.056005437,-0.0039270674,-0.10482931,0.06344317,0.029032288,-0.18303362,0.05333946,-0.03887244,-0.018701248,-0.07288471,-0.040943168,-0.023048462,-0.07548807,-0.042078156,0.0084654065,0.043450292,0.00053222064,0.02062868,0.008563986,1250.3296295017226,1888.349421097752,2910.918445121951,0.058480611661585365,5
-415.0636,95.95308,45.79299,35.894768,13.868564,2.9280663,-0.067455485,-2.3227034,1.7311647,3.2159429,0.8971312,-1.1766646,-1.7552464,0.017039185,0.044157375,0.083297186,0.042790666,0.00737782,-0.021449782,-0.026806656,0.00058898475,-0.0020805772,0.034357168,0.007972438,-0.04231126,-0.0023067796,-0.15156488,0.0037925527,-0.027082516,-0.006813003,-0.018998059,-0.036429174,0.00443333,0.004322923,-0.016079105,0.019012034,0.0013841569,-0.009624658,-0.020124089,0.009073807,1362.137218455088,1966.2702725138568,3480.3612385321103,0.05762614678899083,5
-783.6458,52.23073,13.699359,18.566086,10.773867,9.281433,-9.212426,-4.232656,0.406455,-0.55094725,-2.287997,3.648313,-5.573429,0.25338712,0.19837737,0.03327336,0.0008532452,-0.12739174,-0.08358811,-0.10004516,-0.082479656,-0.064989135,-0.100942254,-0.06157628,-0.06963107,-0.11861359,0.21030527,0.09063568,0.08872726,0.06021579,0.048300125,0.085636176,0.039402537,0.042959895,0.04383597,0.058338203,0.030964201,0.018446703,0.01587467,0.00059207174,2496.9185660165126,1976.7793604967796,4786.507009345794,0.31431166033878505,5
-398.7417,54.802532,31.882364,19.557665,4.174757,5.1772237,-16.67341,-0.46062645,-6.261293,-5.243141,-5.4573803,-0.18816972,2.321995,-2.5111406,1.1955009,-0.2569095,0.11617723,-0.14474018,0.090571284,-0.07170668,-0.0293888,0.11781214,-0.047010157,-0.07403847,-0.03258155,0.08540283,-0.6350858,0.40295306,-0.07722884,0.16456027,0.0011076408,0.0033318363,-0.060570173,-0.029375983,-0.047532693,-0.048489653,-0.020985454,-0.06266899,0.066530146,0.03010364,2391.67096707463,1764.47230702974,4038.0608974358975,0.21506911057692307,5
-419.71207,109.12045,46.398193,20.254385,13.094626,7.0102754,0.5124347,-1.1183118,-1.9642355,-1.0951128,-1.070223,-4.627105,-4.0033274,0.13037744,0.00070347363,-0.014504761,-0.021218305,-0.040496953,-0.01692908,-0.087038726,0.017105876,0.049170524,0.08221669,-0.05267535,-0.08072976,-0.037473504,-0.21594161,0.03478919,-0.057775937,-0.07085468,-0.0054978756,0.04265928,-0.017070852,-0.025789732,-0.016385062,0.0038334057,0.02929233,0.04836249,0.051206257,0.007355893,1310.8492955389504,1942.0184716790914,3185.818829113924,0.05986080893987342,5
-517.50867,86.24549,18.516914,17.429935,21.953959,-8.821362,-24.05444,-15.077664,0.92833006,-12.109606,-0.69927394,2.3915832,-2.3676667,-0.94407827,1.5022846,-0.06063753,0.72038066,0.56507176,-0.05944136,0.31925452,-0.23579127,-0.14279445,0.15231514,-0.42608237,-0.18052411,-0.06319872,-1.5310029,0.21303228,0.08890876,-0.03223596,0.15179397,0.20420517,0.046550233,-0.015246123,0.11020417,0.051591944,-0.053269345,-0.1068933,0.13944903,0.013602004,1349.750588541668,1438.2883259903317,2324.0704113924053,0.09395396558544304,5
-342.0982,78.94691,32.530083,24.35478,-0.9609534,9.1954975,-19.711552,-0.6941038,0.8340917,-10.031282,-3.478973,-5.508747,1.8662313,-0.5061745,1.5903707,-1.1058022,0.21328515,-0.4300492,0.34028482,-0.20843726,0.21748737,0.24478255,-0.40642807,-0.21311603,-0.15578876,0.05737371,-0.8297207,0.2158792,0.03554597,0.30479518,-0.013492955,0.024923854,0.06026362,0.076435596,0.008182552,-0.037078697,-0.014119029,-0.013215303,0.045842543,0.061631005,1611.606038332047,1627.3220121576182,3033.4201388888887,0.11195203993055555,5
-347.5858,75.83081,34.75832,17.872292,-14.594843,15.622456,-14.501925,0.3903239,-7.3035774,-5.0696087,-4.2551527,-4.3862047,3.4488316,-0.20203239,1.5392419,-0.8565189,0.7906564,-0.40811053,0.30141783,-0.094600566,0.26154196,0.24197349,-0.11258424,-0.26434267,0.10958715,0.2112283,-0.33787072,0.75904244,-0.14648628,0.2511967,-0.03504042,0.09766378,-0.18995908,0.14578651,0.1502021,-0.078612566,-0.1770785,0.14505377,0.13329664,0.052705925,1702.7940410385136,1656.6151993214585,3265.625,0.11848958333333333,5
-435.29938,98.495026,37.700195,32.47926,5.2081757,-4.5371723,-8.635345,-0.39874303,-1.0174555,2.5688696,5.280787,3.0413363,0.8067747,-0.20211086,-0.09963612,0.1234569,-0.021951888,0.028493118,-0.013247366,-0.0041957796,-0.010580187,0.007414105,0.0011257589,0.0057351375,0.010254844,0.0141975945,0.9992222,0.24966194,-0.1914602,0.0400542,0.059824485,0.0859417,0.042088173,0.050135825,0.033802953,0.020281432,-0.012959719,-0.01036759,0.010786538,0.0629003,432.0938832437845,868.8499102675164,684.1724537037037,0.010651765046296295,5
-409.16183,110.03714,44.35676,28.13315,16.02323,1.8912681,-2.288225,1.8870839,1.4158762,-3.4459703,-5.1182113,-3.5708594,-4.0877185,0.26922515,-0.009045457,-0.114675686,0.056111146,0.060379382,-0.05150567,0.043278176,0.09881697,-0.031898543,0.018015277,0.056967653,0.00286929,0.040267743,-0.018799253,0.10431699,-0.03856478,-0.04914527,-0.025969397,-0.078165166,-0.018449245,0.042273268,0.018723123,0.009639795,0.027125444,-0.059704803,-0.028748665,0.00766062,1231.2576302177956,1884.6385560600256,2901.0719476744184,0.05238235828488372,5
-544.2822,60.792202,30.31277,18.925072,17.361437,-1.8890035,-15.322836,-13.556008,5.9033623,-10.475462,3.9886672,-1.3868588,10.854633,0.59471524,-0.89289224,0.03962013,-0.037969463,-0.09560404,0.33571008,-0.05907803,-0.30715352,0.23665565,0.08814768,0.04208474,0.0061095576,-0.085377544,-1.1924909,0.85429496,-0.32448494,0.104857534,0.12885912,-0.07365424,0.17410834,0.028915498,0.00785403,0.07938971,-0.18602969,0.06493452,0.0023624373,0.007959198,1766.8865461393364,1788.4816646025915,3222.465701219512,0.10658226943597561,5
-515.2154,67.81464,23.90264,11.807587,22.125528,-2.2177863,-22.05916,-15.135721,-1.6445976,-13.3020735,2.427347,-0.5282499,1.6674675,0.73873574,2.1129565,0.10021267,0.40567377,0.7695341,-0.3621268,-0.53327954,-0.13754459,-0.16364038,-0.148586,-0.3513008,-0.102571435,-0.07302687,-2.1562817,0.04319038,0.10721975,0.38857973,0.0026246717,0.20530486,0.39441496,0.1733359,0.10949709,-0.15109217,-0.07909328,-0.040405083,-0.03849019,0.013552494,1565.11027417128,1586.6774403967058,2649.876644736842,0.11683413856907894,5
-388.5301,53.261635,16.990412,14.156075,-13.997049,11.159333,-18.489,3.1829028,-10.192244,-0.009368371,-1.6014453,-5.026226,4.4484377,0.8862583,1.9218401,-0.8603269,0.4744689,-0.26676908,0.11464838,-0.54322505,-0.102983646,-0.006414054,-0.36706007,-0.15583757,-0.07309102,0.26261926,-1.0096135,0.79440224,0.26654056,0.39754212,-0.113656685,-0.003286531,0.015305381,0.027315844,-0.15638699,-0.23212129,-0.09283653,-0.08366209,-0.021463767,0.023021847,2337.626561552591,1751.911546650215,4238.790760869565,0.17728855298913043,5
-505.31488,80.99923,19.069818,11.730088,18.351135,1.8195901,-22.3491,-17.219948,-0.33262214,-10.200973,-4.907679,-2.5891724,2.2507787,0.5080435,1.8277516,0.4390225,0.22864485,0.70232594,-0.15055501,-0.026309919,-0.035895105,-0.3364576,-0.17481855,-0.5413901,-0.21550319,0.027239576,-2.2335017,0.3355925,0.27398676,0.33968282,0.15304172,0.16451302,0.43437803,0.14076532,0.027477717,0.10912539,0.11259982,-0.05617497,-0.019083695,0.0133959,1426.3138856538842,1482.961085007075,2433.7420886075947,0.11223669897151899,5
-401.156,52.519695,37.78359,33.57601,-2.9298992,9.39355,-16.778961,4.1071253,-9.886126,-0.8915729,-2.5616062,-0.6413396,6.3138437,-0.2678938,0.37896985,-0.45364913,0.096317396,0.014396615,-0.014922549,0.10423114,-0.15677011,0.29435968,-0.03813723,-0.11537388,0.08798155,0.09032101,-1.1838374,0.8172761,-0.34425345,0.10135681,-0.07489491,-0.018766467,-0.15615956,0.092029706,0.035571404,-0.05043912,-0.005832176,0.032800697,0.06859024,0.028684871,2200.023137557912,1811.7495053248053,3981.3541666666665,0.169921875,5
-389.6213,117.90508,34.817516,23.277699,12.297922,1.9754256,-2.172009,-5.5929394,4.467781,0.06682423,-0.34223378,3.1049724,-2.5074134,0.7439719,-0.07347779,-0.54724973,-0.14689805,-0.043450516,0.06652216,-0.10467056,-0.16332391,0.058139898,-0.04854529,-0.07635938,0.058736842,0.0019228528,0.075536475,0.025530633,-0.29568252,-0.105881974,-0.20146425,-0.105776705,-0.057382964,-0.075838186,0.13460508,-0.013223088,-0.09320172,-0.086804554,-0.08425633,0.0105519425,1228.1080613177833,1755.8258762608614,2738.9322916666665,0.058854166666666666,5
-373.45953,83.12974,48.441624,24.73001,14.790953,0.21080606,-4.906339,-0.72748524,-5.042402,-1.6386011,-3.1105604,0.094295636,1.7713724,1.2887373,0.06578326,-0.15190029,0.010262555,0.10272784,0.10213033,-0.028964242,-0.13955255,-0.16656215,-0.047385152,0.006229298,-0.019036211,0.0069651734,-0.88674986,-0.06835079,-0.06790951,0.0893185,0.04820009,0.0013866292,-0.10535722,-0.06896917,-0.022761919,0.007172227,0.001567324,0.014456179,0.01895111,0.011833657,1955.2988799528498,2106.343614395095,4144.965277777777,0.13968912760416666,5
-667.0357,56.434765,-7.3753633,16.152306,2.0592372,0.4269776,-6.4256396,-6.4950743,-8.494782,0.50265294,-7.6183977,-3.655429,-2.3382664,0.47601792,0.5629672,0.3405517,0.17499958,0.10507807,0.09182086,0.10898391,0.10792624,0.039583668,-0.05176585,-0.08509742,-0.072457336,-0.071130335,0.27468663,0.3173801,0.17853332,0.08228686,0.04329353,0.031910688,0.041018303,0.046205703,0.01238205,-0.034255262,-0.04239755,-0.027578058,-0.032078218,0.0031325342,2130.3583130156353,1680.4850829336658,3965.521694214876,0.297213972107438,5
-412.98416,102.284386,49.823616,28.096865,14.71715,7.504463,3.7780142,-0.3253494,-2.1688488,-0.52699566,1.8538249,-2.0476515,-7.0606127,-0.5231751,0.32855946,0.14047885,-0.35758692,0.20098229,-0.013147147,-0.12862346,0.07258412,0.053826533,0.062377878,-0.114825375,-0.09114072,0.07787146,0.072155096,-0.09868248,-0.13357912,-0.034270786,-0.05058376,-0.009615033,0.027571503,-0.03951384,-0.00222171,0.01535629,-0.0008346228,-0.020712685,-0.0042307302,0.008325789,1321.450219596337,1972.1608696846001,3276.0416666666665,0.05520833333333333,5
-397.24368,111.93299,44.467815,19.062675,5.7976537,8.636628,1.7296855,-1.3785491,-2.169965,-2.8451989,2.1259298,-4.086051,-4.8774805,0.123031534,0.100407,-0.033404816,-0.15029185,-0.08875371,0.013498716,-0.03985023,0.0075946883,0.055835146,-0.03794838,-0.05071422,0.026840826,0.08614963,-0.3209292,-0.0010346373,0.05042567,0.0747948,-0.07551466,-0.019572014,-0.0017197854,0.024130989,-0.04614914,-0.03532915,0.067644954,0.016682822,-0.011517149,0.009317493,1305.8495642365597,1875.6867443506517,3071.9246031746034,0.06409660218253968,5
-444.396,109.3852,55.236767,26.48605,12.487711,9.069915,2.7904332,-0.48566774,-2.2000895,-3.3346174,-2.6056101,-3.849041,0.58430886,0.10470376,0.10302499,0.047696587,0.038095392,-0.026430251,-0.076809324,-0.019068152,0.031239754,-0.084029965,-0.13965538,-0.05975814,-0.017538726,0.043142322,-0.1096884,0.020306986,-0.04479151,-0.048926555,-0.013778196,0.034583062,-0.031341113,-0.0047586574,0.021408858,0.0026459019,-0.0061080055,0.021441495,-0.010168969,0.007817398,1228.1935462761735,1815.1922448090163,2568.9498546511627,0.05203601925872093,5
-438.9352,97.85515,50.49001,30.954123,19.406162,6.359998,-3.867233,1.2980978,4.545195,-2.7905886,-3.4348948,-0.95663273,1.2434734,0.16225348,0.061120007,-0.15554897,-0.06831996,0.040150657,0.05949696,-0.0042899656,0.09720662,0.13078324,0.029894752,-0.08337694,0.06391771,-0.027224926,-0.31880516,0.11448544,0.087262735,-0.066348694,-0.08344272,0.01024015,0.022438847,0.06921786,0.08661002,0.03287851,-0.092374444,-0.11351447,0.0024556422,0.0064700465,1418.6423128425804,1982.528492372213,3125.0,0.0618102058531746,5
-593.9766,58.96276,-8.610586,17.575033,6.219451,2.8982744,-13.911302,-7.5011773,-1.4332029,0.23424847,-6.6753774,3.6565711,1.2910726,0.13292167,0.15545112,0.13593899,0.053723596,0.022322312,-0.024604721,-0.077194266,-0.037917245,-0.14275277,-0.07150098,-0.03817338,-0.030454315,-0.031489506,-0.08492681,-0.020633899,-0.0333373,0.013773401,-0.0011302881,-0.004989123,0.03161725,-0.0076990738,0.070227884,0.0031164049,-0.033965435,-0.016873812,-0.027855067,0.00453523,2257.8600349213857,1800.7881543192952,4207.739093959732,0.23595454068791946,5
-435.98593,99.32474,49.30417,27.469673,16.834784,11.140165,1.897458,-0.9525365,4.6104064,4.53701,0.86415136,-1.536264,-3.6823485,0.29679796,-0.088680215,-0.1354275,0.044620078,-0.032242604,-0.051024284,0.06463964,-0.021843465,0.029,0.03237309,-0.009186611,-0.037762947,-0.109523796,-0.16222379,0.06906435,-0.08051769,-0.047075994,-0.09581509,0.05377439,0.04094147,-0.00073646137,-0.008685359,-0.06256392,-0.008295897,0.018928299,0.018506411,0.006109763,1342.4504502841014,2009.7326613362152,3489.2939814814813,0.051293643904320986,5
-579.2075,59.373756,-3.5082648,17.097742,2.0807278,9.371759,0.29555485,-10.199894,2.2661097,2.0397434,-1.8192973,7.001101,-2.2877436,0.09719455,0.08716344,0.0043833666,-0.0143204,0.042188615,0.08465792,0.020315254,-0.069778286,-0.051195316,0.03828932,0.07665468,0.014889444,-0.058157317,0.011146497,0.014182117,0.026336443,0.030767977,0.010929866,0.010054167,0.016203633,0.01053396,0.0044540786,-0.008886929,-0.0021143216,0.018958144,0.006208514,0.006430311,1850.9413679985505,1786.57424816595,3863.0392699115046,0.16695329784292035,5
-332.66293,64.43669,19.903662,17.758694,-13.784571,10.902558,-24.942175,2.7740583,-7.6684904,-4.739131,-1.5576179,-4.6008215,3.9068167,0.60438997,1.5656625,-0.9071801,0.8856341,-0.0076752976,0.55716014,-0.35711122,0.33919585,0.30508736,-0.4986327,-0.22753532,-0.26072562,0.09733745,-0.7839724,0.3571076,-0.47170562,0.1371779,-0.3111019,-0.08817618,-0.24296294,-0.08109498,0.13485381,-0.044389483,-0.017874945,0.0072330437,0.055237535,0.046907473,1973.6108307248307,1727.3179825151499,3684.6153846153848,0.1451171875,5
-425.6126,109.45275,48.53043,21.087395,15.965702,8.986159,1.6060092,-1.9598795,1.3625917,2.5650914,-2.0420809,-4.277678,-3.8398972,0.7896466,-0.21533489,0.16584307,-0.08498381,-0.16446556,-0.06264709,0.04046575,0.0045802114,-0.05487247,-0.118075594,-0.0055667493,-0.06971017,-0.01575734,-0.97153026,0.035743553,-0.2073906,-0.07535306,0.030573845,0.023258435,0.017335799,-0.022282872,-0.040159717,0.021703552,-0.028737085,-0.018812362,-0.013905101,0.0073088086,1274.2599860044481,1945.6031938970077,3125.1085069444443,0.05526394314236111,5
-521.34467,96.73843,25.559473,7.141166,12.539914,-2.3539276,-22.066908,-16.8794,-2.3505514,-12.951763,-3.3130505,-6.6084447,3.2095609,-0.687643,1.9918591,-0.14628239,-0.09850126,0.77412707,0.18456675,0.2533938,-0.13728559,-0.19506529,-0.16217282,-0.300668,0.0029020181,-0.3368444,-1.5644463,-0.14932795,-0.17623675,0.25655198,0.34664497,0.3183858,-0.03624755,-0.041040435,0.2518599,0.065901436,-0.0014171085,0.13828671,0.054995954,0.01131377,1348.6205867037997,1386.4712098341417,2296.4527027027025,0.09816432643581081,5
-419.43735,109.079666,48.96733,23.399727,10.339361,5.973485,2.9111128,-3.4370854,-1.3366579,-0.028799796,1.3037996,-1.7827438,-4.1717315,0.19077447,-0.059337296,-0.043201406,0.10588109,0.12281124,0.028574761,0.07365997,0.025811931,-0.104614355,0.11116401,-0.013440793,-0.061227906,0.008300891,-0.19400796,0.008913713,-0.116656125,-0.040092748,0.02613526,0.01998004,-0.023010328,0.014569918,0.018341174,0.046042234,-0.019615328,0.041789938,0.07128056,0.0077751493,1297.9393260815607,1966.2672796624313,3313.1996268656717,0.05329553404850746,5
-520.8085,89.429855,33.790188,15.637974,11.558038,-3.449628,-12.525314,-14.827051,-3.1680324,-9.715907,-1.2898666,-3.8902137,8.387207,-0.6062624,1.9752817,0.38733086,0.12664059,0.33924896,-0.065070964,0.73298335,0.029691176,-0.46852854,-0.11871888,-0.5080091,-0.27894256,-0.010270192,-1.689779,0.017646395,-0.021696283,0.348421,0.11997475,0.21166489,0.15845105,0.12075603,0.06235346,-0.17497495,0.081894584,-0.005270625,-0.012956702,0.012208248,1332.577203072619,1448.177331030378,2164.9639423076924,0.09359975961538461,5
-499.95587,50.355732,32.035408,24.803183,13.3018875,0.6125634,-22.3606,-16.30504,1.4255664,-12.2924385,-3.2477531,-3.5327327,5.206898,1.2246325,-1.0188532,-0.53587365,-0.5784724,-0.29520574,0.1567637,-0.038713828,0.29036534,0.45470348,0.14788911,0.1095807,0.03995304,0.16802433,-1.6367778,0.8047319,-0.24847585,0.20273533,0.26796308,-0.07680436,0.23267427,-0.12342646,-0.108052894,0.14344135,-0.03759756,0.09767191,0.014840944,0.010176478,2000.0210392782633,1740.575000734206,3475.091911764706,0.1505227481617647,5
